school_id,school_name,school_city,school_state,team_id,team_full_name,team_school_count,team_group_id,team_group_name,team_group_description,funder,connection_status,address,city,state,county,zipcode,latitude,longitude,database_school_name,database_state_name,lea_name,school_status,data_year,school_year,match_type,has_address_data
180013802554,Excel Center - Lafayette Square,Indianapolis,IN,PVvksZjik2ts87owL52x,The Goodwill Excel Center,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,6000 W 34th St,Indianapolis,IN,Marion County,46224.0,39.8176057,-86.26411569999999,Excel Center - West,INDIANA,Excel Center - West,active,2023,2023-2024,direct,True
180016302576,Excel Center - Noblesville,Noblesville,IN,PVvksZjik2ts87owL52x,The Goodwill Excel Center,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,300 N 17 St,Noblesville,IN,Hamilton County,46060.0,40.0481807,-86.002083,Excel Center - Noblesville,INDIANA,Excel Center - Noblesville,active,2023,2023-2024,direct,True
180017502606,Excel Center - Shelbyville,Shelbyville,IN,PVvksZjik2ts87owL52x,The Goodwill Excel Center,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,111 North Harrison Street,Shelbyville,IN,Shelby County,46176.0,39.5253124,-85.77721849999999,Excel Center - Shelbyville,INDIANA,Excel Center - Shelbyville,active,2023,2023-2024,direct,True
181323802775,Excel Center - Southeast,Indianapolis,IN,PVvksZjik2ts87owL52x,The Goodwill Excel Center,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2251 Sloan Avenue,Indianapolis,IN,Marion County,46203.0,39.7366676,-86.0866425,Excel Center - Southeast,INDIANA,Excel Center - Southeast,active,2023,2023-2024,direct,True
180015902592,Excel Center - University Heights,Indianapolis,IN,PVvksZjik2ts87owL52x,The Goodwill Excel Center,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3919 Madison Ave,Indianapolis,IN,Marion County,46227.0,39.7088933,-86.14080799999999,Excel Center - University Heights,INDIANA,Excel Center - University Heights,active,2023,2023-2024,direct,True
180019702662-hs,The Excel Center - Muncie,Indianapolis,IN,PVvksZjik2ts87owL52x,The Goodwill Excel Center,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1023 W Jackson St,Indianapolis,IN,Delaware County,47305.0,40.1926993,-85.3977235,Excel Center - Muncie,INDIANA,Excel Center - Muncie,active,2023,2023-2024,suffix_mapped,True
180013402549-hs,The Excel Center - Richmond,Indianapolis,IN,PVvksZjik2ts87owL52x,The Goodwill Excel Center,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1215 S 'J' St,Indianapolis,IN,Wayne County,47374.0,39.814898,-84.887438,Excel Center - Richmond,INDIANA,Excel Center - Richmond,active,2023,2023-2024,suffix_mapped,True
293249103418,The Leadership School,Pagedale,MO,w1K4J8SN4nFWmWZwJymf,The Leadership School,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1785 Pennsylvania Ave,Pagedale,MO,St. Louis County,63133.0,38.6837645,-90.313482,THE LEADERSHIP SCHOOL,MISSOURI,THE LEADERSHIP SCHOOL,active,2023,2023-2024,direct,True
080234006736,Academy of Advanced Learning,AURORA,CO,fj2NzBB7mvsm86NsMhSQ,Third Future Schools,10,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,431 N SABLE BLVD,AURORA,CO,Arapahoe County,80011.0,39.7227215,-104.8195369,Academy of Advanced Learning,COLORADO,Aurora Joint District No. 28 of the counties of Adams and A,active,2023,2023-2024,direct,True
080002006784-es,Coperni 3,COLORADO SPRINGS,CO,fj2NzBB7mvsm86NsMhSQ,Third Future Schools,10,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,750 CITADEL DRIVE EAST,COLORADO SPRINGS,CO,El Paso County,80909.0,38.8430758,-104.7641835,Coperni 3,COLORADO,State Charter School Institute,active,2023,2023-2024,suffix_mapped,True
480967012433,Dr Mae E Jones-Clark El,BEAUMONT,TX,fj2NzBB7mvsm86NsMhSQ,Third Future Schools,10,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3525 CLEVELAND,BEAUMONT,TX,Jefferson County,77703.0,30.1133482,-94.1238586,DR MAE E JONES-CLARK EL,TEXAS,BEAUMONT ISD,active,2023,2023-2024,direct,True
480967012376,Fehl-Price El,BEAUMONT,TX,fj2NzBB7mvsm86NsMhSQ,Third Future Schools,10,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3350 BLANCHETTE ST,BEAUMONT,TX,Jefferson County,77701.0,30.0643747,-94.123849,FEHL-PRICE EL,TEXAS,BEAUMONT ISD,active,2023,2023-2024,direct,True
483057003444,Lamar El,MIDLAND,TX,fj2NzBB7mvsm86NsMhSQ,Third Future Schools,10,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3200 KESSLER AVE,MIDLAND,TX,Midland County,79701.0,31.9906107,-102.1130354,LAMAR EL,TEXAS,MIDLAND ISD,active,2023,2023-2024,direct,True
480894006209,Mendez Middle,AUSTIN,TX,fj2NzBB7mvsm86NsMhSQ,Third Future Schools,10,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5106 VILLAGE SQ DR,AUSTIN,TX,Travis County,78744.0,30.188683,-97.7431132,MENDEZ MIDDLE,TEXAS,AUSTIN ISD,active,2023,2023-2024,direct,True
482463002760,Parnell El,JASPER,TX,fj2NzBB7mvsm86NsMhSQ,Third Future Schools,10,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,151 PARK ST,JASPER,TX,Jasper County,75951.0,30.9217815,-94.011255,PARNELL EL,TEXAS,JASPER ISD,active,2023,2023-2024,direct,True
228010810432,Prescott K-8 Academy,Baton Rouge,LA,fj2NzBB7mvsm86NsMhSQ,Third Future Schools,10,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,4055 Prescott Rd,Baton Rouge,LA,East Baton Rouge Parish,70805.0,30.4881551,-91.1486534,Prescott K-8 Academy,LOUISIANA,Prescott K-8 Academy,active,2023,2023-2024,direct,True
483057003442,Sam Houston Collegiate Preparatory El,MIDLAND,TX,fj2NzBB7mvsm86NsMhSQ,Third Future Schools,10,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2000 W LOUISIANA AVE,MIDLAND,TX,Midland County,79701.0,32.0007748,-102.098511,SAM HOUSTON COLLEGIATE PREPARATORY EL,TEXAS,MIDLAND ISD,active,2023,2023-2024,direct,True
480967004639,Smith Middle,BEAUMONT,TX,fj2NzBB7mvsm86NsMhSQ,Third Future Schools,10,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,4415 CONCORD,BEAUMONT,TX,Jefferson County,77703.0,30.1167987,-94.1382569,SMITH MIDDLE,TEXAS,BEAUMONT ISD,active,2023,2023-2024,direct,True
480148114299,Thrive Center for Success,THE WOODLANDS,TX,ZZ1b6LcfqjyToAR4mono,Thrive Center for Success,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,602 PRUITT RD,THE WOODLANDS,TX,Montgomery County,77380.0,30.1189074,-95.4517632,THRIVE CENTER FOR SUCCESS,TEXAS,THRIVE CENTER FOR SUCCESS,active,2023,2023-2024,direct,True
120039008409,True North Classical Academy,MIAMI,FL,rZZEITC3KCx84OPaBQnU,True North Classical Academy,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,9393 SW 72ND ST,MIAMI,FL,Miami-Dade County,33173.0,25.7020953,-80.3455998,TRUE NORTH CLASSICAL ACADEMY,FLORIDA,MIAMI-DADE,active,2023,2023-2024,direct,True
120039008723,True North Classical Academy at Gateway,MIAMI,FL,rZZEITC3KCx84OPaBQnU,True North Classical Academy,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,6500 SW 97TH AVENUE,MIAMI,FL,Miami-Dade County,33173.0,25.7082072,-80.3510307,TRUE NORTH CLASSICAL ACADEMY AT GATEWAY,FLORIDA,MIAMI-DADE,active,2023,2023-2024,direct,True
120039008710,True North Classical Academy at Pinecrest,PINECREST,FL,rZZEITC3KCx84OPaBQnU,True North Classical Academy,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,7500 SW 120TH STREET,PINECREST,FL,Miami-Dade County,33156.0,25.6588269,-80.31736269999999,TRUE NORTH CLASSICAL ACADEMY AT PINECREST,FLORIDA,MIAMI-DADE,active,2023,2023-2024,direct,True
400079229862-ms,Flores Middle School,Tulsa,OK,mz9HMVSK201tS1VS2oSZ,Tulsa Honor Academy,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1421 South Sheridan Road,Tulsa,OK,Tulsa,74112,36.1412002,-95.9032246,Flores Middle School,OKLAHOMA,HONOR ACADEMY(CHARTER),active,2023,2023-2024,direct,True
400079202822,Tulsa Honor Academy Charter,Tulsa,OK,mz9HMVSK201tS1VS2oSZ,Tulsa Honor Academy,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,209 S Lakewood Ave,Tulsa,OK,Tulsa County,74112.0,36.158457,-95.9084333,TULSA HONOR ACADEMY CHARTER,OKLAHOMA,HONOR ACADEMY(CHARTER),active,2023,2023-2024,direct,True
400079202887-hs,Tulsa Honor Academy High School,Tulsa,OK,mz9HMVSK201tS1VS2oSZ,Tulsa Honor Academy,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1421 South Sheridan Road,Tulsa,OK,Tulsa,74112,36.1412002,-95.9032246,Tulsa Honor Academy High School,OKLAHOMA,HONOR ACADEMY(CHARTER),active,2023,2023-2024,direct,True
400076902742-es,Tulsa Legacy Charter School Primary School,Tulsa,OK,Y6AdISs8zNdroAmc1Mip,Tulsa Legacy Charter School,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,105 East 63rd Street North,Tulsa,OK,Tulsa,74126,36.2453816,-95.9945236,Tulsa Legacy Charter School Primary School,OKLAHOMA,LIGHTHOUSE ACADEMY (CHARTER),active,2023,2023-2024,direct,True
400076902742-ms,Tulsa Legacy Charter School Upper Academy,Tulsa,OK,Y6AdISs8zNdroAmc1Mip,Tulsa Legacy Charter School,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,105 East 63rd Street North,Tulsa,OK,Tulsa,74126,36.2453816,-95.9945236,Tulsa Legacy Charter School Upper Academy,OKLAHOMA,LIGHTHOUSE ACADEMY (CHARTER),active,2023,2023-2024,direct,True
360098406165,Brownsville Collegiate Charter School,BROOKLYN,NY,wtjKW6OVcV7ZMo6DSkNy,Uncommon Schools,13,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,140 MONTROSE AVE,BROOKLYN,NY,Kings County,11206.0,40.7067959,-73.943817,BROWNSVILLE COLLEGIATE  CHARTER SCHOOL,NEW YORK,BROWNSVILLE COLLEGIATE  CHARTER SCHOOL,active,2023,2023-2024,direct,True
360115306592-es,Rochester Prep St. Jacob Campus Elementary School,Rochester,NY,wtjKW6OVcV7ZMo6DSkNy,Uncommon Schools,13,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,85 St. Jacob Street,Rochester,NY,Monroe,14621,43.1778078,-77.5918101,Rochester Prep St. Jacob Campus Elementary School,NEW YORK,ROCHESTER PREP CHARTER SCHOOL 3,active,2023,2023-2024,direct,True
360115306592-ms,Rochester Prep St. Jacob Campus Middle School,Rochester,NY,wtjKW6OVcV7ZMo6DSkNy,Uncommon Schools,13,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,85 St. Jacob Street,Rochester,NY,Monroe,14621,43.1778078,-77.5918101,Rochester Prep St. Jacob Campus Middle School,NEW YORK,ROCHESTER PREP CHARTER SCHOOL 3,active,2023,2023-2024,direct,True
360104006243,True North Rochester Prep-West Camp,ROCHESTER,NY,wtjKW6OVcV7ZMo6DSkNy,Uncommon Schools,13,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,432 CHILI AVE,ROCHESTER,NY,Monroe County,14611.0,43.1466345,-77.6482879,TRUE NORTH ROCHESTER  PREP-WEST CAMP,NEW YORK,TRUE NORTH ROCHESTER  PREP-WEST CAMP,active,2023,2023-2024,direct,True
360096506044-ms,Uncommon Bed-Stuy East Middle School,Brooklyn,NY,wtjKW6OVcV7ZMo6DSkNy,Uncommon Schools,13,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,800 Gates Avenue,Brooklyn,NY,Kings,11221,40.6878785,-73.93222279999999,Uncommon Bed-Stuy East Middle School,NEW YORK,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,active,2023,2023-2024,direct,True
360101606201-es,Uncommon Brownsville South Elementary School,Brooklyn,NY,wtjKW6OVcV7ZMo6DSkNy,Uncommon Schools,13,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,985 Rockaway Avenue,Brooklyn,NY,Kings,11212,40.6558268,-73.9066342,Uncommon Brownsville South Elementary School,NEW YORK,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,active,2023,2023-2024,direct,True
360101606201-ms,Uncommon Brownsville South Middle School,Brooklyn,NY,wtjKW6OVcV7ZMo6DSkNy,Uncommon Schools,13,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,213 Osborn Street,Brooklyn,NY,Kings,11212,40.6669333,-73.9075529,Uncommon Brownsville South Middle School,NEW YORK,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,active,2023,2023-2024,direct,True
360096506044-hs,Uncommon Collegiate Charter High School,Brooklyn,NY,wtjKW6OVcV7ZMo6DSkNy,Uncommon Schools,13,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,832 Marcy Avenue,Brooklyn,NY,Kings,11216,40.6846998,-73.9473364,Uncommon Collegiate Charter High School,NEW YORK,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,active,2023,2023-2024,direct,True
360094405974-es,Uncommon Kings Elementary School,Brooklyn,NY,wtjKW6OVcV7ZMo6DSkNy,Uncommon Schools,13,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,905 Winthrop Street,Brooklyn,NY,Kings,11203,40.6587447,-73.9287214,Uncommon Kings Elementary School,NEW YORK,KINGS COLLEGIATE CHARTER SCHOOL,active,2023,2023-2024,direct,True
360094405974-ms,Uncommon Kings Middle School,Brooklyn,NY,wtjKW6OVcV7ZMo6DSkNy,Uncommon Schools,13,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1084 Lenox Road,Brooklyn,NY,Kings,11212,40.65785899999999,-73.9203531,Uncommon Kings Middle School,NEW YORK,KINGS COLLEGIATE CHARTER SCHOOL,active,2023,2023-2024,direct,True
360094405974-hs,Uncommon Leadership Charter High School,Brooklyn,NY,wtjKW6OVcV7ZMo6DSkNy,Uncommon Schools,13,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,999 Jamaica Avenue,Brooklyn,NY,Kings,11208,40.6929171,-73.8690092,Uncommon Leadership Charter High School,NEW YORK,KINGS COLLEGIATE CHARTER SCHOOL,active,2023,2023-2024,direct,True
360014505814-ms,Uncommon Williamsburg Middle School,Brooklyn,NY,wtjKW6OVcV7ZMo6DSkNy,Uncommon Schools,13,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,157 Wilson Street,Brooklyn,NY,Kings,11211,40.7058691,-73.96206769999999,Uncommon Williamsburg Middle School,NEW YORK,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,active,2023,2023-2024,direct,True
480003014125-ms,Uplift Ascend Preparatory Middle School,Fort Worth,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3301 Turf Paradise Parkway,Fort Worth,TX,Tarrant,76140,32.63563,-97.2727589,Uplift Ascend Preparatory Middle School,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,direct,True
480003013809-es,Uplift Ascend Preparatory Primary School,FORT WORTH,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3301 TURF PARADISE PKWY,FORT WORTH,TX,Tarrant County,76140.0,32.63563,-97.2727589,UPLIFT ASCEND,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003012139-hs,Uplift Atlas Preparatory High School,DALLAS,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,4600 BRYAN ST BLDG 2,DALLAS,TX,Dallas County,75204.0,32.8014522,-96.7758035,UPLIFT ATLAS PREPARATORY - H S,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003011187-ms,Uplift Atlas Preparatory Middle School,DALLAS,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,4600 BRYAN ST,DALLAS,TX,Dallas County,75204.0,32.8014522,-96.7758035,UPLIFT ATLAS PREPARATORY - MIDDLE,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003011186-es,Uplift Atlas Preparatory Primary School,DALLAS,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1835 YOUNG ST,DALLAS,TX,Dallas County,75201.0,32.7791209,-96.7940388,UPLIFT ATLAS PREPARATORY - PRI,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003014111-es,Uplift Crescendo Preparatory Primary School,FORT WORTH,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1200 COOKS LN,FORT WORTH,TX,Tarrant County,76120.0,32.7619339,-97.1843244,UPLIFT CRESCENDO PREPARATORY PRI,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003014079-hs,Uplift Elevate Preparatory High School,Fort Worth,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,10800 CHAPIN RD,FORT WORTH,TX,Tarrant County,76108.0,32.7350298,-97.5167796,UPLIFT ELEVATE PREPARATORY MIDDLE,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003014079-ms,Uplift Elevate Preparatory Middle School,FORT WORTH,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,10800 CHAPIN RD,FORT WORTH,TX,Tarrant County,76108.0,32.7350298,-97.5167796,UPLIFT ELEVATE PREPARATORY MIDDLE,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003013926-es,Uplift Elevate Preparatory Primary School,Fort Worth,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,10800 Chapin Road,Fort Worth,TX,Tarrant,76108,32.7350298,-97.51677959999999,Uplift Elevate Preparatory Primary School,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,direct,True
480003013275-es,Uplift Gradus Preparatory Primary School,DESOTO,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,121 SEAHAWK DR,DESOTO,TX,Dallas County,75115.0,32.624949,-96.8559982,UPLIFT GRADUS PREPARATORY,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003013588-hs,Uplift Grand Preparatory High School,Grand Prairie,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,300 East Church Street,Grand Prairie,TX,Dallas,75050,32.7475928,-97.0010767,Uplift Grand Preparatory High School,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,direct,True
480003013476-ms,Uplift Grand Preparatory Middle School,Grand Prairie,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,300 East Church Street,Grand Prairie,TX,Dallas,75050,32.7475928,-97.0010767,Uplift Grand Preparatory Middle School,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,direct,True
480003013157-es,Uplift Grand Preparatory Primary School,GRAND PRAIRIE,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,300 E CHURCH ST,GRAND PRAIRIE,TX,Dallas County,75050.0,32.7475928,-97.0010767,UPLIFT EDUCATION - UPLIFT GRAND PREPARATORY,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003012200-hs,Uplift Hampton Preparatory High School,DALLAS,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,8915 S HAMPTON RD,DALLAS,TX,Dallas County,75237.0,32.6395913,-96.858336,UPLIFT HAMPTON PREPARATORY H S,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003012188-ms,Uplift Hampton Preparatory Middle School,DALLAS,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,8915 S HAMPTON RD,DALLAS,TX,Dallas County,75237.0,32.6395913,-96.858336,UPLIFT HAMPTON PREPARATORY MIDDLE,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003012185-es,Uplift Hampton Preparatory Primary School,DALLAS,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,8915 S HAMPTON RD,DALLAS,TX,Dallas County,75237.0,32.6395913,-96.858336,UPLIFT HAMPTON PREPARATORY PRI,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003013058-hs,Uplift Heights Preparatory High School,DALLAS,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2650 CANADA DR,DALLAS,TX,Dallas County,75212.0,32.7921773,-96.8652218,UPLIFT HEIGHTS PREPARATORY H S,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003012270-ms,Uplift Heights Preparatory Middle School,DALLAS,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2650 CANADA DR,DALLAS,TX,Dallas County,75212.0,32.7921773,-96.8652218,UPLIFT HEIGHTS PREPARATORY MIDDLE,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003012647-es,Uplift Heights Preparatory Primary School,DALLAS,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2202 CALYPSO ST,DALLAS,TX,Dallas County,75212.0,32.7908616,-96.8573395,UPLIFT HEIGHTS PREPARATORY PRI,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003013481-hs,Uplift Infinity Preparatory High School,IRVING,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1401 S MACARTHUR BLVD,IRVING,TX,Dallas County,75060.0,32.7998203,-96.9598864,UPLIFT INFINITY H S,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
480003012689-ms,Uplift Infinity Preparatory Middle School,IRVING,TX,h6kss9MOxUf2CS8XM314,Uplift Education,74,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1401 S MACARTHUR BLVD,IRVING,TX,Dallas County,75060.0,32.7998203,-96.9598864,UPLIFT EDUCATION - INFINITY PREPARATORY MIDDLE SCH,TEXAS,UPLIFT EDUCATION,active,2023,2023-2024,suffix_mapped,True
